  Memory: 55 messages, 1 profile entries

[38;5;214m
       ██╗ █████╗ ██████╗ ██╗   ██╗██╗███████╗
       ██║██╔══██╗██╔══██╗██║   ██║██║██╔════╝
       ██║███████║██████╔╝██║   ██║██║███████╗
  ██   ██║██╔══██║██╔══██╗╚██╗ ██╔╝██║╚════██║
  ╚█████╔╝██║  ██║██║  ██║ ╚████╔╝ ██║███████║
   ╚════╝ ╚═╝  ╚═╝╚═╝  ╚═╝  ╚═══╝  ╚═╝╚══════╝
[0m
  [1mJ.A.R.V.I.S.[0m  v5.1 — Just A Rather Very Intelligent System
  ──────────────────────────────────────────
  [38;5;214m>[0m Phone:   https://192.168.101.13:8822
  [38;5;214m>[0m Local:   https://localhost:8822
  [38;5;214m>[0m SSL:     ON
  [15:46:19] "GET /perms HTTP/1.1" 200 -
  [15:46:20] "GET /jobs HTTP/1.1" 200 -
  [15:46:21] "GET /jobs HTTP/1.1" 200 -
  [15:46:21] "GET /perms HTTP/1.1" 200 -
  [15:46:22] "GET /jobs HTTP/1.1" 200 -
  [15:46:22] "GET /perms HTTP/1.1" 200 -
  [15:46:22] "GET /jobs HTTP/1.1" 200 -
  [15:46:24] "GET /jobs HTTP/1.1" 200 -
  [15:46:24] "GET /perms HTTP/1.1" 200 -
  [15:46:24] "GET /jobs HTTP/1.1" 200 -
  [15:46:25] "GET /jobs HTTP/1.1" 200 -
  [15:46:25] "GET /perms HTTP/1.1" 200 -
  [15:46:26] "GET /jobs HTTP/1.1" 200 -
  [15:46:27] "GET /jobs HTTP/1.1" 200 -
  [15:46:27] "GET /perms HTTP/1.1" 200 -
  [15:46:28] "GET /jobs HTTP/1.1" 200 -
  [15:46:28] "GET /perms HTTP/1.1" 200 -
  [15:46:28] "GET /jobs HTTP/1.1" 200 -
  [15:46:30] "GET /jobs HTTP/1.1" 200 -
  [15:46:30] "GET /perms HTTP/1.1" 200 -
  [15:46:30] "GET /jobs HTTP/1.1" 200 -
  [15:46:31] "GET /jobs HTTP/1.1" 200 -
  [15:46:31] "GET /perms HTTP/1.1" 200 -
  [15:46:32] "GET /jobs HTTP/1.1" 200 -
  [15:46:33] "GET /jobs HTTP/1.1" 200 -
  [15:46:33] "GET /perms HTTP/1.1" 200 -
  [15:46:34] "GET /jobs HTTP/1.1" 200 -
  [15:46:34] "GET /perms HTTP/1.1" 200 -
  [15:46:34] "GET /jobs HTTP/1.1" 200 -
  [15:46:36] "GET /jobs HTTP/1.1" 200 -
  [15:46:36] "GET /perms HTTP/1.1" 200 -
  [15:46:36] "GET /jobs HTTP/1.1" 200 -
  [15:46:37] "GET /jobs HTTP/1.1" 200 -
  [15:46:37] "GET /perms HTTP/1.1" 200 -
  [15:46:38] "GET /jobs HTTP/1.1" 200 -
  [15:46:39] "GET /jobs HTTP/1.1" 200 -
  [15:46:39] "GET /perms HTTP/1.1" 200 -
  [15:46:40] "GET /jobs HTTP/1.1" 200 -
  [15:46:40] "GET /perms HTTP/1.1" 200 -
  [15:46:40] "GET /jobs HTTP/1.1" 200 -
  [15:46:42] "GET /jobs HTTP/1.1" 200 -
  [15:46:42] "GET /perms HTTP/1.1" 200 -
  [15:46:42] "GET /jobs HTTP/1.1" 200 -
  [15:46:43] "GET /jobs HTTP/1.1" 200 -
  [15:46:43] "GET /perms HTTP/1.1" 200 -
  [15:46:43] "GET /jobs HTTP/1.1" 200 -
  [15:46:43] "GET /perms HTTP/1.1" 200 -
  [15:46:45] "GET /jobs HTTP/1.1" 200 -
  [15:46:45] "GET /perms HTTP/1.1" 200 -
  [15:46:46] "GET /jobs HTTP/1.1" 200 -
  [15:46:46] "GET /perms HTTP/1.1" 200 -
  [15:46:48] "GET /jobs HTTP/1.1" 200 -
  [15:46:48] "GET /perms HTTP/1.1" 200 -
  [15:46:49] "GET /jobs HTTP/1.1" 200 -
  [15:46:49] "GET /perms HTTP/1.1" 200 -
  [15:46:51] "GET /jobs HTTP/1.1" 200 -
  [15:46:51] "GET /perms HTTP/1.1" 200 -
  [15:46:52] "GET /jobs HTTP/1.1" 200 -
  [15:46:52] "GET /perms HTTP/1.1" 200 -
  [15:46:54] "GET /jobs HTTP/1.1" 200 -
  [15:46:54] "GET /perms HTTP/1.1" 200 -
  [15:46:55] "GET /jobs HTTP/1.1" 200 -
  [15:46:55] "GET /perms HTTP/1.1" 200 -
  [15:46:57] "GET /jobs HTTP/1.1" 200 -
  [15:46:57] "GET /perms HTTP/1.1" 200 -
  [15:46:58] "GET /jobs HTTP/1.1" 200 -
  [15:46:58] "GET /perms HTTP/1.1" 200 -
  [15:47:00] "GET /jobs HTTP/1.1" 200 -
  [15:47:00] "GET /perms HTTP/1.1" 200 -
  [15:47:01] "GET /jobs HTTP/1.1" 200 -
  [15:47:01] "GET /perms HTTP/1.1" 200 -
  [15:47:03] "GET /jobs HTTP/1.1" 200 -
  [15:47:03] "GET /perms HTTP/1.1" 200 -
  [15:47:04] "GET /jobs HTTP/1.1" 200 -
  [15:47:04] "GET /perms HTTP/1.1" 200 -
  [15:47:06] "GET /jobs HTTP/1.1" 200 -
  [15:47:06] "GET /perms HTTP/1.1" 200 -
  [15:47:07] "GET /jobs HTTP/1.1" 200 -
  [15:47:07] "GET /perms HTTP/1.1" 200 -
  [15:47:09] "GET /jobs HTTP/1.1" 200 -
  [15:47:09] "GET /perms HTTP/1.1" 200 -
  [15:47:10] "GET /jobs HTTP/1.1" 200 -
  [15:47:10] "GET /perms HTTP/1.1" 200 -
  [15:47:12] "GET /jobs HTTP/1.1" 200 -
  [15:47:12] "GET /perms HTTP/1.1" 200 -
  [15:47:13] "GET /jobs HTTP/1.1" 200 -
  [15:47:13] "GET /perms HTTP/1.1" 200 -
  [15:47:15] "GET /jobs HTTP/1.1" 200 -
  [15:47:15] "GET /perms HTTP/1.1" 200 -
  [15:47:16] "GET /jobs HTTP/1.1" 200 -
  [15:47:16] "GET /perms HTTP/1.1" 200 -
  [15:47:18] "GET /jobs HTTP/1.1" 200 -
  [15:47:18] "GET /perms HTTP/1.1" 200 -
  [15:47:19] "GET /jobs HTTP/1.1" 200 -
  [15:47:19] "GET /perms HTTP/1.1" 200 -
  [15:47:21] "GET /jobs HTTP/1.1" 200 -
  [15:47:21] "GET /perms HTTP/1.1" 200 -
  [15:47:22] "GET /jobs HTTP/1.1" 200 -
  [15:47:22] "GET /perms HTTP/1.1" 200 -
  [15:47:24] "GET /jobs HTTP/1.1" 200 -
  [15:47:24] "GET /perms HTTP/1.1" 200 -
  [15:47:25] "GET /jobs HTTP/1.1" 200 -
  [15:47:25] "GET /perms HTTP/1.1" 200 -
  [15:47:27] "GET /jobs HTTP/1.1" 200 -
  [15:47:27] "GET /perms HTTP/1.1" 200 -
  [15:47:28] "GET /jobs HTTP/1.1" 200 -
  [15:47:28] "GET /perms HTTP/1.1" 200 -
  [15:47:30] "GET /jobs HTTP/1.1" 200 -
  [15:47:30] "GET /perms HTTP/1.1" 200 -
  [15:47:31] "GET /jobs HTTP/1.1" 200 -
  [15:47:31] "GET /perms HTTP/1.1" 200 -
  [15:47:33] "GET /jobs HTTP/1.1" 200 -
  [15:47:33] "GET /perms HTTP/1.1" 200 -
  [15:47:34] "GET /jobs HTTP/1.1" 200 -
  [15:47:34] "GET /perms HTTP/1.1" 200 -
  [15:47:36] "GET /jobs HTTP/1.1" 200 -
  [15:47:36] "GET /perms HTTP/1.1" 200 -
  [15:47:37] "GET /jobs HTTP/1.1" 200 -
  [15:47:37] "GET /perms HTTP/1.1" 200 -
  [15:47:39] "GET /jobs HTTP/1.1" 200 -
  [15:47:39] "GET /perms HTTP/1.1" 200 -
  [15:47:40] "GET /jobs HTTP/1.1" 200 -
  [15:47:40] "GET /perms HTTP/1.1" 200 -
  [15:47:42] "GET /jobs HTTP/1.1" 200 -
  [15:47:42] "GET /perms HTTP/1.1" 200 -
  [15:47:43] "GET /jobs HTTP/1.1" 200 -
  [15:47:43] "GET /perms HTTP/1.1" 200 -
  [15:47:45] "GET /jobs HTTP/1.1" 200 -
  [15:47:45] "GET /perms HTTP/1.1" 200 -
  [15:47:46] "GET /jobs HTTP/1.1" 200 -
  [15:47:46] "GET /perms HTTP/1.1" 200 -
  [15:47:48] "GET /jobs HTTP/1.1" 200 -
  [15:47:48] "GET /perms HTTP/1.1" 200 -
  [15:47:49] "GET /jobs HTTP/1.1" 200 -
  [15:47:49] "GET /perms HTTP/1.1" 200 -
  [15:47:51] "GET /jobs HTTP/1.1" 200 -
  [15:47:51] "GET /perms HTTP/1.1" 200 -
  [15:47:52] "GET /jobs HTTP/1.1" 200 -
  [15:47:52] "GET /perms HTTP/1.1" 200 -
  [15:47:54] "GET /jobs HTTP/1.1" 200 -
  [15:47:54] "GET /perms HTTP/1.1" 200 -
  [15:47:55] "GET /jobs HTTP/1.1" 200 -
  [15:47:55] "GET /perms HTTP/1.1" 200 -
  [15:47:57] "GET /jobs HTTP/1.1" 200 -
  [15:47:57] "GET /perms HTTP/1.1" 200 -
  [15:47:58] "GET /jobs HTTP/1.1" 200 -
  [15:47:58] "GET /perms HTTP/1.1" 200 -
  [15:48:00] "GET /jobs HTTP/1.1" 200 -
  [15:48:00] "GET /perms HTTP/1.1" 200 -
  [15:48:01] "GET /jobs HTTP/1.1" 200 -
  [15:48:01] "GET /perms HTTP/1.1" 200 -
  [15:48:03] "GET /jobs HTTP/1.1" 200 -
  [15:48:03] "GET /perms HTTP/1.1" 200 -
  [15:48:04] "GET /jobs HTTP/1.1" 200 -
  [15:48:04] "GET /perms HTTP/1.1" 200 -
  [15:48:06] "GET /jobs HTTP/1.1" 200 -
  [15:48:06] "GET /perms HTTP/1.1" 200 -
  [15:48:07] "GET /jobs HTTP/1.1" 200 -
  [15:48:07] "GET /perms HTTP/1.1" 200 -
  [15:48:09] "GET /jobs HTTP/1.1" 200 -
  [15:48:09] "GET /perms HTTP/1.1" 200 -
  [15:48:09] "POST /send HTTP/1.1" 200 -
  [15:48:09] >> #8: gotowe zaznaczyłem to testuj jeszcze raz
  [15:48:10] "GET /jobs HTTP/1.1" 200 -
  [15:48:10] "GET /perms HTTP/1.1" 200 -
  [15:48:10] "GET /jobs HTTP/1.1" 200 -
  [15:48:10] "GET /perms HTTP/1.1" 200 -
  [15:48:12] "GET /jobs HTTP/1.1" 200 -
  [15:48:12] "GET /jobs HTTP/1.1" 200 -
  [15:48:12] "GET /perms HTTP/1.1" 200 -
  [15:48:13] "GET /jobs HTTP/1.1" 200 -
  [15:48:13] "GET /perms HTTP/1.1" 200 -
  [15:48:14] "GET /jobs HTTP/1.1" 200 -
  [15:48:15] "GET /jobs HTTP/1.1" 200 -
  [15:48:15] "GET /perms HTTP/1.1" 200 -
  [15:48:16] "GET /jobs HTTP/1.1" 200 -
  [15:48:16] "GET /jobs HTTP/1.1" 200 -
  [15:48:16] "GET /perms HTTP/1.1" 200 -
  [15:48:18] "GET /jobs HTTP/1.1" 200 -
  [15:48:18] "GET /jobs HTTP/1.1" 200 -
  [15:48:18] "GET /perms HTTP/1.1" 200 -
  [15:48:19] "GET /jobs HTTP/1.1" 200 -
  [15:48:19] "GET /perms HTTP/1.1" 200 -
  [15:48:20] "GET /jobs HTTP/1.1" 200 -
  [15:48:21] "GET /jobs HTTP/1.1" 200 -
  [15:48:21] "GET /perms HTTP/1.1" 200 -
  [15:48:22] "GET /jobs HTTP/1.1" 200 -
  [15:48:22] "GET /jobs HTTP/1.1" 200 -
  [15:48:22] "GET /perms HTTP/1.1" 200 -
  [15:48:24] "GET /jobs HTTP/1.1" 200 -
  [15:48:24] "GET /jobs HTTP/1.1" 200 -
  [15:48:24] "GET /perms HTTP/1.1" 200 -
  [15:48:25] "GET /jobs HTTP/1.1" 200 -
  [15:48:25] "GET /perms HTTP/1.1" 200 -
  [15:48:26] "GET /jobs HTTP/1.1" 200 -
  [15:48:27] "GET /jobs HTTP/1.1" 200 -
  [15:48:27] "GET /perms HTTP/1.1" 200 -
  [15:48:28] "GET /jobs HTTP/1.1" 200 -
  [15:48:28] "GET /jobs HTTP/1.1" 200 -
  [15:48:28] "GET /perms HTTP/1.1" 200 -
  [15:48:30] "GET /jobs HTTP/1.1" 200 -
  [15:48:30] "GET /jobs HTTP/1.1" 200 -
  [15:48:30] "GET /perms HTTP/1.1" 200 -
  [15:48:31] "GET /jobs HTTP/1.1" 200 -
  [15:48:31] "GET /perms HTTP/1.1" 200 -
  [15:48:32] "GET /jobs HTTP/1.1" 200 -
  [15:48:33] "GET /jobs HTTP/1.1" 200 -
  [15:48:33] "GET /perms HTTP/1.1" 200 -
  [15:48:34] "GET /jobs HTTP/1.1" 200 -
  [15:48:34] "GET /jobs HTTP/1.1" 200 -
  [15:48:34] "GET /perms HTTP/1.1" 200 -
  [15:48:36] "GET /jobs HTTP/1.1" 200 -
  [15:48:36] "GET /jobs HTTP/1.1" 200 -
  [15:48:36] "GET /perms HTTP/1.1" 200 -
  [15:48:37] "GET /jobs HTTP/1.1" 200 -
  [15:48:37] "GET /perms HTTP/1.1" 200 -
  [15:48:38] "GET /jobs HTTP/1.1" 200 -
  [15:48:39] "GET /jobs HTTP/1.1" 200 -
  [15:48:39] "GET /perms HTTP/1.1" 200 -
  [15:48:40] "GET /jobs HTTP/1.1" 200 -
  [15:48:40] "GET /jobs HTTP/1.1" 200 -
  [15:48:40] "GET /perms HTTP/1.1" 200 -
  [15:48:42] "GET /jobs HTTP/1.1" 200 -
  [15:48:42] "GET /jobs HTTP/1.1" 200 -
  [15:48:42] "GET /perms HTTP/1.1" 200 -
  [15:48:43] "GET /jobs HTTP/1.1" 200 -
  [15:48:43] "GET /perms HTTP/1.1" 200 -
  [15:48:44] "GET /jobs HTTP/1.1" 200 -
  [15:48:45] "GET /jobs HTTP/1.1" 200 -
  [15:48:45] "GET /perms HTTP/1.1" 200 -
  [15:48:46] "GET /jobs HTTP/1.1" 200 -
  [15:48:46] "GET /jobs HTTP/1.1" 200 -
  [15:48:46] "GET /perms HTTP/1.1" 200 -
  [15:48:48] "GET /jobs HTTP/1.1" 200 -
  [15:48:48] "GET /jobs HTTP/1.1" 200 -
  [15:48:48] "GET /perms HTTP/1.1" 200 -
  [15:48:49] "GET /jobs HTTP/1.1" 200 -
  [15:48:49] "GET /perms HTTP/1.1" 200 -
  [15:48:50] "GET /jobs HTTP/1.1" 200 -
  [15:48:51] "GET /jobs HTTP/1.1" 200 -
  [15:48:51] "GET /perms HTTP/1.1" 200 -
  [15:48:52] "GET /jobs HTTP/1.1" 200 -
  [15:48:52] "GET /jobs HTTP/1.1" 200 -
  [15:48:52] "GET /perms HTTP/1.1" 200 -
  [15:48:54] "GET /jobs HTTP/1.1" 200 -
  [15:48:54] "GET /jobs HTTP/1.1" 200 -
  [15:48:54] "GET /perms HTTP/1.1" 200 -
  [15:48:55] "GET /jobs HTTP/1.1" 200 -
  [15:48:55] "GET /perms HTTP/1.1" 200 -
  [15:48:56] "GET /jobs HTTP/1.1" 200 -
  [15:48:57] "GET /jobs HTTP/1.1" 200 -
  [15:48:57] "GET /perms HTTP/1.1" 200 -
  [15:48:58] "GET /jobs HTTP/1.1" 200 -
  [15:48:58] "GET /jobs HTTP/1.1" 200 -
  [15:48:58] "GET /perms HTTP/1.1" 200 -
  [15:49:00] "GET /jobs HTTP/1.1" 200 -
  [15:49:00] "GET /jobs HTTP/1.1" 200 -
  [15:49:00] "GET /perms HTTP/1.1" 200 -
  [15:49:01] "GET /jobs HTTP/1.1" 200 -
  [15:49:01] "GET /perms HTTP/1.1" 200 -
  [15:49:02] "GET /jobs HTTP/1.1" 200 -
  [15:49:03] "GET /jobs HTTP/1.1" 200 -
  [15:49:03] "GET /perms HTTP/1.1" 200 -
  [15:49:04] "GET /jobs HTTP/1.1" 200 -
  [15:49:04] "GET /jobs HTTP/1.1" 200 -
  [15:49:04] "GET /perms HTTP/1.1" 200 -
  [15:49:06] "GET /jobs HTTP/1.1" 200 -
  [15:49:06] "GET /jobs HTTP/1.1" 200 -
  [15:49:06] "GET /perms HTTP/1.1" 200 -
  [15:49:07] "GET /jobs HTTP/1.1" 200 -
  [15:49:07] "GET /perms HTTP/1.1" 200 -
  [15:49:08] "GET /jobs HTTP/1.1" 200 -
  [15:49:09] "GET /jobs HTTP/1.1" 200 -
  [15:49:09] "GET /perms HTTP/1.1" 200 -
  [15:49:10] "GET /jobs HTTP/1.1" 200 -
  [15:49:10] "GET /jobs HTTP/1.1" 200 -
  [15:49:10] "GET /perms HTTP/1.1" 200 -
  [15:49:12] "GET /jobs HTTP/1.1" 200 -
  [15:49:12] "GET /jobs HTTP/1.1" 200 -
  [15:49:12] "GET /perms HTTP/1.1" 200 -
  [15:49:13] "GET /jobs HTTP/1.1" 200 -
  [15:49:13] "GET /perms HTTP/1.1" 200 -
  [15:49:14] "GET /jobs HTTP/1.1" 200 -
  [15:49:15] "GET /jobs HTTP/1.1" 200 -
  [15:49:15] "GET /perms HTTP/1.1" 200 -
  [15:49:16] "GET /jobs HTTP/1.1" 200 -
  [15:49:16] "GET /jobs HTTP/1.1" 200 -
  [15:49:16] "GET /perms HTTP/1.1" 200 -
  [15:49:18] "GET /jobs HTTP/1.1" 200 -
  [15:49:18] "GET /jobs HTTP/1.1" 200 -
  [15:49:18] "GET /perms HTTP/1.1" 200 -
  [15:49:19] "GET /jobs HTTP/1.1" 200 -
  [15:49:19] "GET /perms HTTP/1.1" 200 -
  [15:49:20] "GET /jobs HTTP/1.1" 200 -
  [15:49:21] "GET /jobs HTTP/1.1" 200 -
  [15:49:21] "GET /perms HTTP/1.1" 200 -
  [15:49:22] "GET /jobs HTTP/1.1" 200 -
  [15:49:22] "GET /jobs HTTP/1.1" 200 -
  [15:49:22] "GET /perms HTTP/1.1" 200 -
  [15:49:24] "GET /jobs HTTP/1.1" 200 -
  [15:49:24] "GET /jobs HTTP/1.1" 200 -
  [15:49:24] "GET /perms HTTP/1.1" 200 -
  [15:49:25] "GET /jobs HTTP/1.1" 200 -
  [15:49:25] "GET /perms HTTP/1.1" 200 -
  [15:49:26] "GET /jobs HTTP/1.1" 200 -
  [15:49:27] "GET /jobs HTTP/1.1" 200 -
  [15:49:27] "GET /perms HTTP/1.1" 200 -
  [15:49:28] "GET /jobs HTTP/1.1" 200 -
  [15:49:28] "GET /jobs HTTP/1.1" 200 -
  [15:49:28] "GET /perms HTTP/1.1" 200 -
  [15:49:30] "GET /jobs HTTP/1.1" 200 -
  [15:49:30] "GET /jobs HTTP/1.1" 200 -
  [15:49:30] "GET /perms HTTP/1.1" 200 -
  [15:49:31] "GET /jobs HTTP/1.1" 200 -
  [15:49:31] "GET /perms HTTP/1.1" 200 -
  [15:49:32] "GET /jobs HTTP/1.1" 200 -
  [15:49:33] "GET /jobs HTTP/1.1" 200 -
  [15:49:33] "GET /perms HTTP/1.1" 200 -
  [15:49:34] "GET /jobs HTTP/1.1" 200 -
  [15:49:34] "GET /jobs HTTP/1.1" 200 -
  [15:49:34] "GET /perms HTTP/1.1" 200 -
  [15:49:36] "GET /jobs HTTP/1.1" 200 -
  [15:49:36] "GET /jobs HTTP/1.1" 200 -
  [15:49:36] "GET /perms HTTP/1.1" 200 -
  [15:49:37] "GET /jobs HTTP/1.1" 200 -
  [15:49:37] "GET /perms HTTP/1.1" 200 -
  [15:49:38] "GET /jobs HTTP/1.1" 200 -
  [15:49:39] "GET /jobs HTTP/1.1" 200 -
  [15:49:39] "GET /perms HTTP/1.1" 200 -
  [15:49:40] "GET /jobs HTTP/1.1" 200 -
  [15:49:40] "GET /jobs HTTP/1.1" 200 -
  [15:49:40] "GET /perms HTTP/1.1" 200 -
  [15:49:42] "GET /jobs HTTP/1.1" 200 -
  [15:49:42] "GET /jobs HTTP/1.1" 200 -
  [15:49:42] "GET /perms HTTP/1.1" 200 -
  [15:49:43] "GET /jobs HTTP/1.1" 200 -
  [15:49:43] "GET /perms HTTP/1.1" 200 -
  [15:49:44] "GET /jobs HTTP/1.1" 200 -
  [15:49:45] "GET /jobs HTTP/1.1" 200 -
  [15:49:45] "GET /perms HTTP/1.1" 200 -
  [15:49:46] "GET /jobs HTTP/1.1" 200 -
  [15:49:46] "GET /jobs HTTP/1.1" 200 -
  [15:49:46] "GET /perms HTTP/1.1" 200 -
  [15:49:48] "GET /jobs HTTP/1.1" 200 -
  [15:49:48] "GET /jobs HTTP/1.1" 200 -
  [15:49:48] "GET /perms HTTP/1.1" 200 -
  [15:49:49] "GET /jobs HTTP/1.1" 200 -
  [15:49:49] "GET /perms HTTP/1.1" 200 -
  [15:49:50] "GET /jobs HTTP/1.1" 200 -
  [15:49:51] "GET /jobs HTTP/1.1" 200 -
  [15:49:51] "GET /perms HTTP/1.1" 200 -
  [15:49:52] "GET /jobs HTTP/1.1" 200 -
  [15:49:52] "GET /jobs HTTP/1.1" 200 -
  [15:49:52] "GET /perms HTTP/1.1" 200 -
  [15:49:54] "GET /jobs HTTP/1.1" 200 -
  [15:49:54] "GET /jobs HTTP/1.1" 200 -
  [15:49:54] "GET /perms HTTP/1.1" 200 -
  [15:49:55] "GET /jobs HTTP/1.1" 200 -
  [15:49:55] "GET /perms HTTP/1.1" 200 -
  [15:49:56] "GET /jobs HTTP/1.1" 200 -
  [15:49:57] "GET /jobs HTTP/1.1" 200 -
  [15:49:57] "GET /perms HTTP/1.1" 200 -
  [15:49:58] "GET /jobs HTTP/1.1" 200 -
  [15:49:58] "GET /jobs HTTP/1.1" 200 -
  [15:49:58] "GET /perms HTTP/1.1" 200 -
  [15:50:00] "GET /jobs HTTP/1.1" 200 -
  [15:50:00] "GET /jobs HTTP/1.1" 200 -
  [15:50:00] "GET /perms HTTP/1.1" 200 -
  [15:50:01] "GET /jobs HTTP/1.1" 200 -
  [15:50:01] "GET /perms HTTP/1.1" 200 -
  [15:50:02] "GET /jobs HTTP/1.1" 200 -
  [15:50:03] "GET /jobs HTTP/1.1" 200 -
  [15:50:03] "GET /perms HTTP/1.1" 200 -
  [15:50:04] "GET /jobs HTTP/1.1" 200 -
  [15:50:04] "GET /jobs HTTP/1.1" 200 -
  [15:50:04] "GET /perms HTTP/1.1" 200 -
  [15:50:06] "GET /jobs HTTP/1.1" 200 -
  [15:50:06] "GET /jobs HTTP/1.1" 200 -
  [15:50:06] "GET /perms HTTP/1.1" 200 -
  [15:50:07] "GET /jobs HTTP/1.1" 200 -
  [15:50:07] "GET /perms HTTP/1.1" 200 -
  [15:50:08] "GET /jobs HTTP/1.1" 200 -
  [15:50:09] "GET /jobs HTTP/1.1" 200 -
  [15:50:09] "GET /perms HTTP/1.1" 200 -
  [15:50:10] "GET /jobs HTTP/1.1" 200 -
  [15:50:10] "GET /jobs HTTP/1.1" 200 -
  [15:50:10] "GET /perms HTTP/1.1" 200 -
  [15:50:12] "GET /jobs HTTP/1.1" 200 -
  [15:50:12] "GET /jobs HTTP/1.1" 200 -
  [15:50:12] "GET /perms HTTP/1.1" 200 -
  [15:50:13] "GET /jobs HTTP/1.1" 200 -
  [15:50:13] "GET /perms HTTP/1.1" 200 -
  [15:50:14] "GET /jobs HTTP/1.1" 200 -
  [15:50:15] "GET /jobs HTTP/1.1" 200 -
  [15:50:15] "GET /perms HTTP/1.1" 200 -
  [15:50:16] "GET /jobs HTTP/1.1" 200 -
  [15:50:16] "GET /jobs HTTP/1.1" 200 -
  [15:50:16] "GET /perms HTTP/1.1" 200 -
  [15:50:18] "GET /perms HTTP/1.1" 200 -
  [15:50:18] "GET /jobs HTTP/1.1" 200 -
  [15:50:18] "GET /jobs HTTP/1.1" 200 -
  [15:50:19] "GET /jobs HTTP/1.1" 200 -
  [15:50:19] "GET /perms HTTP/1.1" 200 -
  [15:50:20] "GET /jobs HTTP/1.1" 200 -
  [15:50:21] "GET /jobs HTTP/1.1" 200 -
  [15:50:21] "GET /perms HTTP/1.1" 200 -
  [15:50:22] "GET /jobs HTTP/1.1" 200 -
  [15:50:22] "GET /jobs HTTP/1.1" 200 -
  [15:50:22] "GET /perms HTTP/1.1" 200 -
  [15:50:24] "GET /jobs HTTP/1.1" 200 -
  [15:50:24] "GET /jobs HTTP/1.1" 200 -
  [15:50:24] "GET /perms HTTP/1.1" 200 -
  [15:50:25] "GET /jobs HTTP/1.1" 200 -
  [15:50:25] "GET /perms HTTP/1.1" 200 -
  [15:50:26] "GET /jobs HTTP/1.1" 200 -
  [15:50:27] "GET /jobs HTTP/1.1" 200 -
  [15:50:27] "GET /perms HTTP/1.1" 200 -
  [15:50:28] "GET /jobs HTTP/1.1" 200 -
  [15:50:28] "GET /jobs HTTP/1.1" 200 -
  [15:50:28] "GET /perms HTTP/1.1" 200 -
  [15:50:30] "GET /jobs HTTP/1.1" 200 -
  [15:50:30] "GET /jobs HTTP/1.1" 200 -
  [15:50:30] "GET /perms HTTP/1.1" 200 -
  [15:50:31] "GET /jobs HTTP/1.1" 200 -
  [15:50:31] "GET /perms HTTP/1.1" 200 -
  [15:50:32] "GET /jobs HTTP/1.1" 200 -
  [15:50:33] "GET /jobs HTTP/1.1" 200 -
  [15:50:33] "GET /perms HTTP/1.1" 200 -
  [15:50:34] "GET /jobs HTTP/1.1" 200 -
  [15:50:34] "GET /jobs HTTP/1.1" 200 -
  [15:50:34] "GET /perms HTTP/1.1" 200 -
  [15:50:36] "GET /jobs HTTP/1.1" 200 -
  [15:50:36] "GET /jobs HTTP/1.1" 200 -
  [15:50:36] "GET /perms HTTP/1.1" 200 -
  [15:50:37] "GET /jobs HTTP/1.1" 200 -
  [15:50:37] "GET /perms HTTP/1.1" 200 -
  [15:50:38] "GET /jobs HTTP/1.1" 200 -
  [15:50:39] "GET /jobs HTTP/1.1" 200 -
  [15:50:39] "GET /perms HTTP/1.1" 200 -
  [15:50:40] "GET /jobs HTTP/1.1" 200 -
  [15:50:40] "GET /jobs HTTP/1.1" 200 -
  [15:50:40] "GET /perms HTTP/1.1" 200 -
  [15:50:42] "GET /jobs HTTP/1.1" 200 -
  [15:50:42] "GET /jobs HTTP/1.1" 200 -
  [15:50:42] "GET /perms HTTP/1.1" 200 -
  [15:50:43] "GET /jobs HTTP/1.1" 200 -
  [15:50:43] "GET /perms HTTP/1.1" 200 -
  [15:50:44] "GET /jobs HTTP/1.1" 200 -
  [15:50:45] "GET /jobs HTTP/1.1" 200 -
  [15:50:45] "GET /perms HTTP/1.1" 200 -
  [15:50:46] "GET /jobs HTTP/1.1" 200 -
  [15:50:46] "GET /jobs HTTP/1.1" 200 -
  [15:50:46] "GET /perms HTTP/1.1" 200 -
  [15:50:48] "GET /jobs HTTP/1.1" 200 -
  [15:50:48] "GET /jobs HTTP/1.1" 200 -
  [15:50:48] "GET /perms HTTP/1.1" 200 -
  [15:50:49] "GET /jobs HTTP/1.1" 200 -
  [15:50:49] "GET /perms HTTP/1.1" 200 -
  [15:50:50] "GET /jobs HTTP/1.1" 200 -
  [15:50:51] "GET /jobs HTTP/1.1" 200 -
  [15:50:51] "GET /perms HTTP/1.1" 200 -
  [15:50:52] "GET /jobs HTTP/1.1" 200 -
  [15:50:52] "GET /jobs HTTP/1.1" 200 -
  [15:50:52] "GET /perms HTTP/1.1" 200 -
  [15:50:54] "GET /jobs HTTP/1.1" 200 -
  [15:50:54] "GET /jobs HTTP/1.1" 200 -
  [15:50:54] "GET /perms HTTP/1.1" 200 -
  [15:50:55] "GET /jobs HTTP/1.1" 200 -
  [15:50:55] "GET /perms HTTP/1.1" 200 -
  [15:50:56] "GET /jobs HTTP/1.1" 200 -
  [15:50:57] "GET /jobs HTTP/1.1" 200 -
  [15:50:57] "GET /perms HTTP/1.1" 200 -
  [15:50:58] "GET /jobs HTTP/1.1" 200 -
  [15:50:58] "GET /jobs HTTP/1.1" 200 -
  [15:50:58] "GET /perms HTTP/1.1" 200 -
